day,week,month,year,day_of_week,is_weekend,Promo,sales_lag_1,sales_lag_7,sales_lag_14,sales_lag_28,rolling_mean_7,rolling_mean_14,rolling_mean_28,StateHoliday_a,StateHoliday_b,StateHoliday_c,StateHoliday_none,Sales
30,5,1,2015,4,0,1,5171.0,3492.0,4541.0,6057.0,4724.428571428572,4355.285714285715,4634.75,0,0,0,1,5577
31,5,1,2015,5,1,0,5577.0,3586.0,4295.0,6463.0,4978.285714285715,4431.571428571428,4595.464285714285,0,0,0,1,5363
2,6,2,2015,0,0,1,5363.0,4840.0,4161.0,6466.0,5149.428571428572,4565.642857142857,4580.178571428572,0,0,0,1,6038
3,6,2,2015,1,0,1,6038.0,4781.0,5255.0,2605.0,5166.571428571428,4540.357142857143,4662.178571428572,0,0,0,1,4901
4,6,2,2015,2,0,1,4901.0,4806.0,3721.0,5509.0,5147.428571428572,4608.285714285715,4632.285714285715,0,0,0,1,4672
5,6,2,2015,3,0,1,4672.0,4310.0,3680.0,5023.0,5159.428571428572,4659.285714285715,4609.821428571428,0,0,0,1,4394
6,6,2,2015,4,0,1,4394.0,5171.0,3299.0,6239.0,5138.142857142857,4782.357142857143,4566.357142857143,0,0,0,1,5022
7,6,2,2015,5,1,0,5022.0,5577.0,3492.0,4574.0,5007.571428571428,4866.0,4569.535714285715,0,0,0,1,4663
9,7,2,2015,0,0,0,4663.0,5363.0,3586.0,4796.0,4807.857142857143,4893.071428571428,4539.857142857143,0,0,0,1,3965
10,7,2,2015,1,0,0,3965.0,6038.0,4840.0,3716.0,4393.285714285715,4771.357142857143,4519.142857142857,0,0,0,1,3136
11,7,2,2015,2,0,0,3136.0,4901.0,4781.0,3998.0,4226.714285714285,4696.642857142857,4509.75,0,0,0,1,3735
12,7,2,2015,3,0,0,3735.0,4672.0,4806.0,4599.0,4116.428571428572,4631.928571428572,4484.785714285715,0,0,0,1,3900
13,7,2,2015,4,0,0,3900.0,4394.0,4310.0,5346.0,4163.857142857143,4661.642857142857,4462.642857142857,0,0,0,1,4726
14,7,2,2015,5,1,0,4726.0,5022.0,5171.0,4924.0,4162.857142857143,4650.5,4465.892857142857,0,0,0,1,5015
16,8,2,2015,0,0,1,5015.0,4663.0,5577.0,4541.0,4111.428571428572,4559.5,4457.392857142857,0,0,0,1,4303
17,8,2,2015,1,0,1,4303.0,3965.0,5363.0,4295.0,4235.428571428572,4521.642857142857,4476.607142857143,0,0,0,1,4833
18,8,2,2015,2,0,1,4833.0,3136.0,6038.0,4161.0,4384.571428571428,4388.928571428572,4477.285714285715,0,0,0,1,4180
19,8,2,2015,3,0,1,4180.0,3735.0,4901.0,5255.0,4488.142857142857,4357.428571428572,4448.892857142857,0,0,0,1,4460
20,8,2,2015,4,0,1,4460.0,3900.0,4672.0,3721.0,4595.428571428572,4355.928571428572,4482.107142857143,0,0,0,1,4651
21,8,2,2015,5,1,0,4651.0,4726.0,4394.0,3680.0,4559.571428571428,4361.714285714285,4510.5,0,0,0,1,4475
23,9,2,2015,0,0,0,4475.0,5015.0,5022.0,3299.0,4357.142857142857,4260.0,4521.178571428572,0,0,0,1,3598
24,9,2,2015,1,0,0,3598.0,4303.0,4663.0,3492.0,4321.571428571428,4216.5,4541.25,0,0,0,1,4054
25,9,2,2015,2,0,0,4054.0,4833.0,3965.0,3586.0,4184.714285714285,4210.071428571428,4551.571428571428,0,0,0,1,3875
26,9,2,2015,3,0,0,3875.0,4180.0,3136.0,4840.0,4165.0,4274.785714285715,4523.071428571428,0,0,0,1,4042
27,9,2,2015,4,0,0,4042.0,4460.0,3735.0,4781.0,4200.428571428572,4344.285714285715,4520.464285714285,0,0,0,1,4708
28,9,2,2015,5,1,0,4708.0,4651.0,3900.0,4806.0,4291.571428571428,4443.5,4537.714285714285,0,0,0,1,5289
2,10,3,2015,0,0,1,5289.0,4475.0,4726.0,4310.0,4501.142857142857,4530.357142857143,4596.0,0,0,0,1,5942
3,10,3,2015,1,0,1,5942.0,3598.0,5015.0,5171.0,4765.857142857143,4561.5,4606.0,0,0,0,1,5451
4,10,3,2015,2,0,1,5451.0,4054.0,4303.0,5577.0,4982.142857142857,4651.857142857143,4605.678571428572,0,0,0,1,5568
5,10,3,2015,3,0,1,5568.0,3875.0,4833.0,5363.0,5059.857142857143,4622.285714285715,4571.964285714285,0,0,0,1,4419
6,10,3,2015,4,0,1,4419.0,4042.0,4180.0,6038.0,5253.428571428572,4709.214285714285,4549.071428571428,0,0,0,1,5397
7,10,3,2015,5,1,0,5397.0,4708.0,4460.0,4901.0,5236.857142857143,4718.642857142857,4538.035714285715,0,0,0,1,4592
9,11,3,2015,0,0,0,4592.0,5289.0,4651.0,4672.0,5010.0,4650.785714285715,4503.357142857143,0,0,0,1,3701
10,11,3,2015,1,0,0,3701.0,5942.0,4475.0,4394.0,4704.714285714285,4602.928571428572,4482.321428571428,0,0,0,1,3805
11,11,3,2015,2,0,0,3805.0,5451.0,3598.0,5022.0,4521.714285714285,4643.785714285715,4451.892857142857,0,0,0,1,4170
12,11,3,2015,3,0,0,4170.0,5568.0,4054.0,4663.0,4175.0,4578.571428571428,4397.535714285715,0,0,0,1,3141
13,11,3,2015,4,0,0,3141.0,4419.0,3875.0,3965.0,4075.8571428571427,4567.857142857143,4388.964285714285,0,0,0,1,3725
14,11,3,2015,5,1,0,3725.0,5397.0,4042.0,3136.0,4051.285714285714,4652.357142857143,4463.571428571428,0,0,0,1,5225
16,12,3,2015,0,0,1,5225.0,4592.0,4708.0,3735.0,4208.857142857143,4722.857142857143,4533.571428571428,0,0,0,1,5695
17,12,3,2015,1,0,1,5695.0,3701.0,5289.0,3900.0,4366.714285714285,4688.357142857143,4565.928571428572,0,0,0,1,4806
18,12,3,2015,2,0,1,4806.0,3805.0,5942.0,4726.0,4374.285714285715,4539.5,4534.928571428572,0,0,0,1,3858
19,12,3,2015,3,0,1,3858.0,4170.0,5451.0,5015.0,4456.857142857143,4489.285714285715,4525.392857142857,0,0,0,1,4748
20,12,3,2015,4,0,1,4748.0,3141.0,5568.0,4303.0,4587.714285714285,4381.357142857143,4516.607142857143,0,0,0,1,4057
21,12,3,2015,5,1,0,4057.0,3725.0,4419.0,4833.0,4614.0,4344.928571428572,4483.607142857143,0,0,0,1,3909
23,13,3,2015,0,0,0,3909.0,5225.0,5397.0,4180.0,4376.857142857143,4214.071428571428,4461.642857142857,0,0,0,1,3565
24,13,3,2015,1,0,0,3565.0,5695.0,4592.0,4460.0,4070.0,4139.428571428572,4429.035714285715,0,0,0,1,3547
25,13,3,2015,2,0,0,3547.0,4806.0,3701.0,4651.0,3887.8571428571427,4127.285714285715,4389.035714285715,0,0,0,1,3531
26,13,3,2015,3,0,0,3531.0,3858.0,3805.0,4475.0,3898.4285714285716,4136.357142857143,4369.642857142857,0,0,0,1,3932
27,13,3,2015,4,0,0,3932.0,4748.0,4170.0,3598.0,3792.285714285714,4124.571428571428,4384.178571428572,0,0,0,1,4005
28,13,3,2015,5,1,0,4005.0,4057.0,3141.0,4054.0,3956.714285714286,4272.214285714285,4425.392857142857,0,0,0,1,5208
30,14,3,2015,0,0,1,5208.0,3909.0,3725.0,3875.0,4357.428571428572,4485.714285714285,4526.785714285715,0,0,0,1,6714
31,14,3,2015,1,0,1,6714.0,3565.0,5225.0,4042.0,4734.714285714285,4555.785714285715,4604.071428571428,0,0,0,1,6206
1,14,4,2015,2,0,1,6206.0,3547.0,5695.0,4708.0,5201.714285714285,4635.857142857143,4679.357142857143,0,0,0,1,6816
2,14,4,2015,3,0,1,6816.0,3531.0,4806.0,5289.0,5636.428571428572,4762.142857142857,4725.25,0,0,0,1,6574
4,14,4,2015,5,1,0,6574.0,3932.0,3858.0,5942.0,6033.142857142857,4965.785714285715,4752.642857142857,0,0,0,1,6709
7,15,4,2015,1,0,0,6709.0,4005.0,4748.0,5451.0,6055.714285714285,4924.0,4706.642857142857,0,0,0,1,4163
8,15,4,2015,2,0,0,4163.0,5208.0,4057.0,5568.0,5910.857142857143,4933.785714285715,4657.571428571428,0,0,0,1,4194
9,15,4,2015,3,0,0,4194.0,6714.0,3909.0,4419.0,5447.0,4902.214285714285,4623.571428571428,0,0,0,1,3467
10,15,4,2015,4,0,0,3467.0,6206.0,3565.0,5397.0,5067.428571428572,4901.071428571428,4557.571428571428,0,0,0,1,3549
11,15,4,2015,5,1,0,3549.0,6816.0,3547.0,4592.0,4689.857142857143,4945.785714285715,4542.607142857143,0,0,0,1,4173
13,16,4,2015,0,0,1,4173.0,6574.0,3531.0,3701.0,4518.857142857143,5077.642857142857,4602.464285714285,0,0,0,1,5377
14,16,4,2015,1,0,1,5377.0,6709.0,3932.0,3805.0,4224.428571428572,5128.785714285715,4632.571428571428,0,0,0,1,4648
15,16,4,2015,2,0,1,4648.0,4163.0,4005.0,4170.0,4216.857142857143,5136.285714285715,4630.428571428572,0,0,0,1,4110
16,16,4,2015,3,0,1,4110.0,4194.0,5208.0,3141.0,4205.714285714285,5058.285714285715,4665.25,0,0,0,1,4116
17,16,4,2015,4,0,1,4116.0,3467.0,6714.0,3725.0,4384.428571428572,4915.714285714285,4700.714285714285,0,0,0,1,4718
18,16,4,2015,5,1,0,4718.0,3549.0,6206.0,5225.0,4533.714285714285,4800.571428571428,4678.178571428572,0,0,0,1,4594
20,17,4,2015,0,0,0,4594.0,4173.0,6816.0,5695.0,4469.285714285715,4579.571428571428,4607.714285714285,0,0,0,1,3722
21,17,4,2015,1,0,0,3722.0,5377.0,6574.0,4806.0,4135.0,4326.928571428572,4544.535714285715,0,0,0,1,3037
22,17,4,2015,2,0,0,3037.0,4648.0,6709.0,3858.0,3945.1428571428573,4084.785714285714,4525.285714285715,0,0,0,1,3319
23,17,4,2015,3,0,0,3319.0,4110.0,4163.0,4748.0,3797.4285714285716,4007.1428571428573,4465.571428571428,0,0,0,1,3076
24,17,4,2015,4,0,0,3076.0,4116.0,4194.0,4057.0,3666.285714285714,3936.0,4434.892857142857,0,0,0,1,3198
25,17,4,2015,5,1,0,3198.0,4718.0,3467.0,3909.0,3609.1428571428573,3996.785714285714,4449.5,0,0,0,1,4318
27,18,4,2015,0,0,1,4318.0,4594.0,3549.0,3565.0,3749.285714285714,4141.5,4521.285714285715,0,0,0,1,5575
28,18,4,2015,1,0,1,5575.0,3722.0,4173.0,3547.0,3960.285714285714,4214.785714285715,4580.285714285715,0,0,0,1,5199
29,18,4,2015,2,0,1,5199.0,3037.0,5377.0,3531.0,4351.428571428572,4243.214285714285,4660.428571428572,0,0,0,1,5775
30,18,4,2015,3,0,1,5775.0,3319.0,4648.0,3932.0,4767.0,4356.071428571428,4742.428571428572,0,0,0,1,6228
2,18,5,2015,5,1,0,6228.0,3076.0,4110.0,4005.0,5163.285714285715,4480.357142857143,4808.321428571428,0,0,0,1,5850
4,19,5,2015,0,0,1,5850.0,3198.0,4116.0,5208.0,5505.142857142857,4585.714285714285,4822.0,0,0,0,1,5591
5,19,5,2015,1,0,1,5591.0,4318.0,4718.0,6714.0,5540.285714285715,4574.714285714285,4745.214285714285,0,0,0,1,4564
6,19,5,2015,2,0,1,4564.0,5575.0,4594.0,6206.0,5452.428571428572,4600.857142857143,4700.714285714285,0,0,0,1,4960
7,19,5,2015,3,0,1,4960.0,5199.0,3722.0,6816.0,5356.714285714285,4658.5,4619.035714285715,0,0,0,1,4529
8,19,5,2015,4,0,1,4529.0,5775.0,3037.0,6574.0,5200.714285714285,4776.071428571428,4551.5,0,0,0,1,4683
9,19,5,2015,5,1,0,4683.0,6228.0,3319.0,6709.0,5017.428571428572,4892.214285714285,4488.5,0,0,0,1,4945
11,20,5,2015,0,0,0,4945.0,5850.0,3076.0,4163.0,4689.0,4926.142857142857,4466.642857142857,0,0,0,1,3551
12,20,5,2015,1,0,0,3551.0,5591.0,3198.0,4194.0,4397.0,4951.071428571428,4443.535714285715,0,0,0,1,3547
13,20,5,2015,2,0,0,3547.0,4564.0,4318.0,3467.0,4316.142857142857,4928.214285714285,4462.5,0,0,0,1,3998
15,20,5,2015,4,0,0,3998.0,4960.0,5575.0,3549.0,4204.428571428572,4828.428571428572,4484.964285714285,0,0,0,1,4178
16,20,5,2015,5,1,0,4178.0,4529.0,5199.0,4173.0,4190.428571428572,4773.571428571428,4494.178571428572,0,0,0,1,4431
18,21,5,2015,0,0,1,4431.0,4683.0,5775.0,5377.0,4275.714285714285,4738.214285714285,4490.714285714285,0,0,0,1,5280
19,21,5,2015,1,0,1,5280.0,4945.0,6228.0,4648.0,4317.142857142857,4667.285714285715,4511.678571428572,0,0,0,1,5235
20,21,5,2015,2,0,1,5235.0,3551.0,5850.0,4110.0,4486.285714285715,4587.642857142857,4534.0,0,0,0,1,4735
21,21,5,2015,3,0,1,4735.0,3547.0,5591.0,4116.0,4516.0,4456.5,4521.107142857143,0,0,0,1,3755
22,21,5,2015,4,0,1,3755.0,3998.0,4564.0,4718.0,4581.857142857143,4449.0,4511.857142857143,0,0,0,1,4459
23,21,5,2015,5,1,0,4459.0,4178.0,4960.0,4594.0,4595.857142857143,4400.142857142857,4500.5,0,0,0,1,4276
26,22,5,2015,1,0,0,4276.0,4431.0,4529.0,3722.0,4564.428571428572,4377.428571428572,4517.964285714285,0,0,0,1,4211
27,22,5,2015,2,0,0,4211.0,5280.0,4683.0,3037.0,4393.428571428572,4334.571428571428,4555.321428571428,0,0,0,1,4083
28,22,5,2015,3,0,0,4083.0,5235.0,4945.0,3319.0,4232.857142857143,4275.0,4583.607142857143,0,0,0,1,4111
29,22,5,2015,4,0,0,4111.0,4735.0,3551.0,3076.0,4221.571428571428,4353.928571428572,4640.035714285715,0,0,0,1,4656
30,22,5,2015,5,1,0,4656.0,3755.0,3547.0,3198.0,4484.0,4500.0,4725.535714285715,0,0,0,1,5592
1,23,6,2015,0,0,1,5592.0,4459.0,3998.0,4318.0,4671.857142857143,4626.857142857143,4777.535714285715,0,0,0,1,5774
2,23,6,2015,1,0,1,5774.0,4276.0,4178.0,5575.0,4839.571428571428,4717.714285714285,4773.071428571428,0,0,0,1,5450
3,23,6,2015,2,0,1,5450.0,4211.0,4431.0,5199.0,5067.857142857143,4816.142857142857,4794.857142857143,0,0,0,1,5809
5,23,6,2015,4,0,1,5809.0,4083.0,5280.0,5775.0,5253.714285714285,4823.571428571428,4780.892857142857,0,0,0,1,5384
6,23,6,2015,5,1,0,5384.0,4111.0,5235.0,6228.0,5264.0,4748.428571428572,4707.857142857143,0,0,0,1,4183
8,24,6,2015,0,0,0,4183.0,4656.0,4735.0,5850.0,5180.428571428572,4701.0,4644.321428571428,0,0,0,1,4071
9,24,6,2015,1,0,0,4071.0,5592.0,3755.0,5591.0,4967.571428571428,4725.785714285715,4591.142857142857,0,0,0,1,4102
10,24,6,2015,2,0,0,4102.0,5774.0,4459.0,4564.0,4655.714285714285,4663.785714285715,4556.392857142857,0,0,0,1,3591
11,24,6,2015,3,0,0,3591.0,5450.0,4276.0,4960.0,4395.285714285715,4617.428571428572,4508.785714285715,0,0,0,1,3627
12,24,6,2015,4,0,0,3627.0,5809.0,4211.0,4529.0,4093.285714285714,4580.571428571428,4479.0,0,0,0,1,3695
13,24,6,2015,5,1,0,3695.0,5384.0,4083.0,4683.0,3932.1428571428573,4592.928571428572,4463.75,0,0,0,1,4256
15,25,6,2015,0,0,1,4256.0,4183.0,4111.0,4945.0,4122.857142857143,4693.428571428572,4484.214285714285,0,0,0,1,5518
16,25,6,2015,1,0,1,5518.0,4071.0,4656.0,3551.0,4234.428571428572,4707.428571428572,4530.678571428572,0,0,0,1,4852
17,25,6,2015,2,0,1,4852.0,4102.0,5592.0,3547.0,4219.857142857143,4593.714285714285,4546.857142857143,0,0,0,1,4000
18,25,6,2015,3,0,1,4000.0,3591.0,5774.0,3998.0,4370.428571428572,4513.071428571428,4569.964285714285,0,0,0,1,4645
19,25,6,2015,4,0,1,4645.0,3627.0,5450.0,4178.0,4452.571428571428,4423.928571428572,4570.821428571428,0,0,0,1,4202
20,25,6,2015,5,1,0,4202.0,3695.0,5809.0,4431.0,4510.0,4301.642857142857,4558.892857142857,0,0,0,1,4097
22,26,6,2015,0,0,0,4097.0,4256.0,5384.0,5280.0,4451.428571428572,4191.785714285715,4507.678571428572,0,0,0,1,3846
23,26,6,2015,1,0,0,3846.0,5518.0,4183.0,5235.0,4200.571428571428,4161.714285714285,4455.071428571428,0,0,0,1,3762
24,26,6,2015,2,0,0,3762.0,4852.0,4071.0,4735.0,3985.4285714285716,4109.928571428572,4405.464285714285,0,0,0,1,3346
25,26,6,2015,3,0,0,3346.0,4000.0,4102.0,3755.0,3918.714285714286,4069.285714285714,4397.535714285715,0,0,0,1,3533
26,26,6,2015,4,0,0,3533.0,4645.0,3591.0,4459.0,3729.0,4049.714285714286,4356.75,0,0,0,1,3317
27,26,6,2015,5,1,0,3317.0,4202.0,3627.0,4276.0,3702.8571428571427,4077.714285714286,4347.571428571428,0,0,0,1,4019
29,27,6,2015,0,0,1,4019.0,4097.0,3695.0,4211.0,3860.0,4185.0,4382.785714285715,0,0,0,1,5197
30,27,6,2015,1,0,1,5197.0,3846.0,4256.0,4083.0,4129.857142857143,4290.642857142857,4441.785714285715,0,0,0,1,5735
1,27,7,2015,2,0,1,5735.0,3762.0,5518.0,4111.0,4338.571428571428,4269.571428571428,4481.5,0,0,0,1,5223
2,27,7,2015,3,0,1,5223.0,3346.0,4852.0,4656.0,4654.571428571428,4320.0,4513.714285714285,0,0,0,1,5558
3,27,7,2015,4,0,1,5558.0,3533.0,4000.0,5592.0,4816.285714285715,4367.5,4480.607142857143,0,0,0,1,4665
4,27,7,2015,5,1,0,4665.0,3317.0,4645.0,5774.0,5027.714285714285,4378.357142857143,4445.714285714285,0,0,0,1,4797
6,28,7,2015,0,0,0,4797.0,4019.0,4202.0,5450.0,5076.285714285715,4389.571428571428,4406.75,0,0,0,1,4359
7,28,7,2015,1,0,0,4359.0,5197.0,4097.0,5809.0,4855.285714285715,4357.642857142857,4329.642857142857,0,0,0,1,3650
8,28,7,2015,2,0,0,3650.0,5735.0,3846.0,5384.0,4578.428571428572,4354.142857142857,4272.964285714285,0,0,0,1,3797
9,28,7,2015,3,0,0,3797.0,5223.0,3762.0,4183.0,4389.0,4363.785714285715,4262.75,0,0,0,1,3897
10,28,7,2015,4,0,0,3897.0,5558.0,3346.0,4071.0,4139.0,4396.785714285715,4253.357142857143,0,0,0,1,3808
11,28,7,2015,5,1,0,3808.0,4665.0,3533.0,4102.0,3976.8571428571427,4396.571428571428,4232.928571428572,0,0,0,1,3530
13,29,7,2015,0,0,1,3530.0,4797.0,3317.0,3591.0,4013.5714285714284,4520.642857142857,4285.178571428572,0,0,0,1,5054
14,29,7,2015,1,0,1,5054.0,4359.0,4019.0,3627.0,4111.142857142857,4593.714285714285,4335.714285714285,0,0,0,1,5042
15,29,7,2015,2,0,1,5042.0,3650.0,5197.0,3695.0,4270.714285714285,4563.0,4374.0,0,0,0,1,4767
16,29,7,2015,3,0,1,4767.0,3797.0,5735.0,4256.0,4360.714285714285,4469.571428571428,4380.107142857143,0,0,0,1,4427
17,29,7,2015,4,0,1,4427.0,3897.0,5223.0,5518.0,4497.142857142857,4443.071428571428,4356.321428571428,0,0,0,1,4852
18,29,7,2015,5,1,0,4852.0,3808.0,5558.0,4852.0,4582.571428571428,4360.785714285715,4340.392857142857,0,0,0,1,4406
20,30,7,2015,0,0,0,4406.0,3530.0,4665.0,4000.0,4706.142857142857,4341.5,4354.5,0,0,0,1,4395
21,30,7,2015,1,0,0,4395.0,5054.0,4797.0,4645.0,4492.428571428572,4253.0,4315.678571428572,0,0,0,1,3558
22,30,7,2015,2,0,0,3558.0,5042.0,4359.0,4202.0,4267.0,4189.071428571428,4289.321428571428,0,0,0,1,3464
23,30,7,2015,3,0,0,3464.0,4767.0,3650.0,4097.0,4124.428571428572,4197.571428571428,4277.607142857143,0,0,0,1,3769
24,30,7,2015,4,0,0,3769.0,4427.0,3797.0,3846.0,4021.4285714285716,4191.071428571428,4272.607142857143,0,0,0,1,3706
25,30,7,2015,5,1,0,3706.0,4852.0,3897.0,3762.0,3951.714285714286,4224.428571428572,4294.107142857143,0,0,0,1,4364
27,31,7,2015,0,0,1,4364.0,4406.0,3808.0,3346.0,4194.0,4388.285714285715,4392.535714285715,0,0,0,1,6102
28,31,7,2015,1,0,1,6102.0,4395.0,3530.0,3533.0,4282.0,4494.071428571428,4445.321428571428,0,0,0,1,5011
29,31,7,2015,2,0,1,5011.0,3558.0,5054.0,3317.0,4456.857142857143,4474.642857142857,4497.642857142857,0,0,0,1,4782
30,31,7,2015,3,0,1,4782.0,3464.0,5042.0,4019.0,4679.142857142857,4473.071428571428,4533.392857142857,0,0,0,1,5020
31,31,7,2015,4,0,1,5020.0,3769.0,4767.0,5197.0,4892.571428571428,4508.5,4535.75,0,0,0,1,5263
